iter	Passed	Remaining
5602	78911	343601
5603	78921	343570
5604	78932	343544
5605	78946	343530
5606	78958	343505
5607	78969	343475
5608	78980	343449
5609	78994	343434
5610	79005	343410
5611	79016	343378
5612	79025	343344
5613	79037	343321
5614	79046	343287
5615	79056	343255
5616	79069	343235
5617	79080	343208
5618	79094	343191
5619	79105	343165
5620	79119	343150
5621	79134	343140
5622	79146	343120
5623	79168	343138
5624	79186	343141
5625	79209	343165
5626	79228	343174
5627	79248	343186
5628	79268	343196
5629	79289	343213
5630	79312	343236
5631	79328	343229
5632	79343	343221
5633	79360	343217
5634	79374	343206
5635	79387	343188
5636	79406	343194
5637	79428	343212
5638	79442	343200
5639	79454	343175
5640	79470	343168
5641	79481	343144
5642	79503	343161
5643	79515	343139
5644	79532	343138
5645	79555	343164
5646	79571	343155
5647	79583	343131
5648	79598	343121
5649	79613	343112
5650	79625	343091
5651	79638	343070
5652	79647	343035
5653	79656	342998
5654	79668	342974
5655	79680	342951
5656	79691	342923
5657	79702	342898
5658	79715	342880
5659	79731	342871
5660	79746	342864
5661	79761	342855
5662	79777	342846
5663	79792	342836
5664	79809	342834
5665	79824	342824
5666	79838	342811
5667	79851	342793
5668	79864	342773
5669	79876	342750
5670	79890	342734
5671	79903	342716
5672	79917	342702
5673	79928	342673
5674	79939	342649
5675	79951	342626
5676	79961	342593
5677	79974	342572
5678	79984	342542
5679	79997	342524
5680	80010	342506
5681	80025	342496
5682	80036	342467
5683	80048	342446
5684	80060	342422
5685	80076	342414
5686	80089	342398
5687	80106	342396
5688	80120	342382
5689	80132	342358
5690	80147	342348
5691	80161	342333
5692	80174	342316
5693	80184	342281
5694	80196	342259
5695	80213	342258
5696	80224	342230
5697	80236	342210
5698	80245	342174
5699	80258	342152
5700	80269	342126
5701	80278	342092
5702	80290	342069
5703	80302	342043
5704	80316	342030
5705	80328	342008
5706	80344	342002
5707	80361	342000
5708	80373	341976
5709	80382	341942
5710	80393	341914
5711	80403	341884
5712	80413	341853
5713	80426	341833
5714	80439	341813
5715	80451	341790
5716	80460	341758
5717	80473	341736
5718	80486	341720
5719	80496	341686
5720	80507	341660
5721	80521	341645
5722	80531	341615
5723	80549	341618
5724	80561	341594
5725	80574	341575
5726	80585	341550
5727	80596	341522
5728	80610	341506
5729	80621	341480
5730	80635	341465
5731	80645	341435
5732	80663	341438
5733	80674	341410
5734	80685	341384
5735	80699	341368
5736	80711	341344
5737	80724	341328
5738	80738	341313
5739	80752	341300
5740	80763	341271
5741	80773	341238
5742	80782	341204
5743	80795	341185
5744	80808	341166
5745	80818	341136
5746	80831	341116
5747	80841	341087
5748	80854	341069
5749	80866	341043
5750	80879	341027
5751	80889	340995
5752	80898	340961
5753	80908	340927
5754	80919	340901
5755	80935	340895
5756	80949	340880
5757	80957	340843
5758	80967	340810
5759	80975	340771
5760	80986	340745
5761	81001	340734
5762	81013	340712
5763	81025	340687
5764	81035	340660
5765	81046	340632
5766	81058	340607
5767	81067	340575
5768	81082	340561
5769	81097	340554
5770	81108	340528
5771	81120	340503
5772	81129	340470
5773	81142	340450
5774	81155	340430
5775	81166	340402
5776	81177	340376
5777	81190	340358
5778	81201	340332
5779	81211	340301
5780	81222	340272
5781	81231	340240
5782	81245	340223
5783	81261	340219
5784	81273	340195
5785	81284	340169
5786	81294	340140
5787	81306	340114
5788	81315	340082
5789	81328	340062
5790	81341	340045
5791	81355	340031
5792	81370	340020
5793	81380	339990
5794	81391	339961
5795	81404	339942
5796	81415	339915
5797	81428	339897
5798	81440	339874
5799	81452	339854
5800	81463	339825
5801	81472	339793
5802	81488	339785
5803	81498	339756
5804	81510	339730
5805	81520	339701
5806	81532	339676
5807	81546	339665
5808	81560	339651
5809	81570	339617
5810	81581	339592
5811	81596	339583
5812	81606	339550
5813	81617	339523
5814	81629	339503
5815	81640	339476
5816	81654	339462
5817	81667	339442
5818	81676	339410
5819	81688	339386
5820	81707	339390
5821	81719	339370
5822	81731	339349
5823	81746	339336
5824	81757	339312
5825	81770	339293
5826	81781	339265
5827	81792	339238
5828	81803	339214
5829	81817	339197
5830	81828	339170
5831	81839	339145
5832	81850	339119
5833	81859	339085
5834	81870	339056
5835	81884	339041
5836	81899	339031
5837	81909	339001
5838	81921	338979
5839	81931	338948
5840	81943	338926
5841	81959	338922
5842	81973	338907
5843	81984	338881
5844	81996	338857
5845	82008	338836
5846	82021	338816
5847	82032	338789
5848	82043	338764
5849	82058	338752
5850	82073	338743
5851	82083	338714
5852	82095	338690
5853	82107	338670
5854	82120	338651
5855	82132	338627
5856	82147	338616
5857	82158	338590
5858	82168	338560
5859	82181	338541
5860	82191	338511
5861	82205	338498
5862	82215	338469
5863	82227	338445
5864	82240	338425
5865	82253	338410
5866	82265	338385
5867	82275	338353
5868	82284	338322
5869	82303	338327
5870	82316	338307
5871	82326	338279
5872	82340	338265
5873	82351	338238
5874	82363	338217
5875	82378	338207
5876	82393	338194
5877	82406	338175
5878	82416	338147
5879	82428	338123
5880	82440	338101
5881	82451	338075
5882	82464	338056
5883	82474	338027
5884	82490	338023
5885	82507	338021
5886	82519	337995
5887	82534	337989
5888	82548	337971
5889	82560	337949
5890	82572	337928
5891	82583	337901
5892	82599	337898
5893	82612	337879
5894	82629	337874
5895	82642	337859
5896	82657	337849
5897	82672	337839
5898	82682	337806
5899	82695	337791
5900	82709	337775
5901	82719	337745
5902	82737	337747
5903	82754	337745
5904	82766	337724
5905	82794	337766
5906	82809	337756
5907	82823	337740
5908	82847	337768
5909	82869	337787
5910	82884	337778
5911	82900	337770
5912	82910	337743
5913	82924	337726
5914	82937	337708
5915	82948	337684
5916	82962	337668
5917	82976	337653
5918	82992	337650
5919	83004	337625
5920	83017	337606
5921	83031	337593
5922	83043	337573
5923	83064	337588
5924	83076	337564
5925	83091	337553
5926	83104	337535
5927	83115	337510
5928	83126	337483
5929	83135	337450
5930	83148	337430
5931	83160	337408
5932	83173	337390
5933	83195	337408
5934	83210	337399
5935	83222	337375
5936	83231	337343
5937	83244	337324
5938	83258	337308
5939	83270	337289
5940	83295	337316
5941	83311	337311
5942	83323	337289
5943	83338	337281
5944	83355	337277
5945	83369	337265
5946	83386	337260
5947	83398	337239
5948	83410	337216
5949	83421	337189
5950	83431	337159
5951	83440	337127
5952	83451	337098
5953	83464	337081
5954	83480	337075
5955	83492	337052
5956	83504	337030
5957	83516	337011
5958	83533	337008
5959	83549	337002
5960	83561	336980
5961	83573	336958
5962	83585	336934
5963	83597	336913
5964	83608	336888
5965	83625	336885
5966	83639	336869
5967	83652	336853
5968	83668	336848
5969	83685	336845
5970	83697	336824
5971	83708	336794
5972	83721	336776
5973	83738	336775
5974	83748	336744
5975	83761	336726
5976	83770	336693
5977	83790	336702
5978	83803	336684
5979	83815	336662
5980	83825	336635
5981	83838	336616
5982	83848	336583
5983	83864	336579
5984	83874	336550
5985	83886	336526
5986	83899	336510
5987	83914	336497
5988	83928	336483
5989	83940	336460
5990	83952	336440
5991	83965	336422
5992	83979	336409
5993	83992	336388
5994	84003	336364
5995	84020	336362
5996	84032	336341
5997	84042	336311
5998	84053	336283
5999	84067	336268
6000	84082	336261
6001	84092	336228
6002	84103	336202
6003	84114	336176
6004	84127	336161
6005	84138	336134
6006	84150	336111
6007	84160	336083
6008	84177	336078
6009	84193	336072
6010	84204	336046
6011	84216	336025
6012	84230	336012
6013	84242	335990
6014	84259	335988
6015	84277	335988
6016	84294	335986
6017	84311	335985
6018	84326	335976
6019	84340	335959
6020	84354	335946
6021	84370	335942
6022	84389	335946
6023	84401	335923
6024	84414	335905
6025	84428	335892
6026	84440	335869
6027	84454	335854
6028	84466	335833
6029	84480	335820
6030	84496	335814
6031	84507	335786
6032	84517	335759
6033	84530	335740
6034	84544	335726
6035	84557	335708
6036	84568	335681
6037	84580	335660
6038	84591	335634
6039	84606	335622
6040	84621	335616
6041	84632	335588
6042	84647	335577
6043	84657	335547
6044	84667	335516
6045	84678	335491
6046	84691	335473
6047	84703	335451
6048	84717	335438
6049	84728	335411
6050	84738	335384
6051	84749	335355
6052	84767	335357
6053	84780	335342
6054	84793	335320
6055	84805	335302
6056	84818	335283
6057	84838	335291
6058	84854	335286
6059	84868	335274
6060	84879	335246
6061	84892	335229
6062	84904	335208
6063	84915	335179
6064	84924	335146
6065	84931	335106
6066	84939	335067
6067	84958	335072
6068	84971	335055
6069	84984	335036
6070	84994	335009
6071	85009	334998
6072	85023	334982
6073	85038	334974
6074	85050	334953
6075	85063	334935
6076	85080	334932
6077	85093	334914
6078	85105	334890
6079	85116	334864
6080	85125	334833
6081	85138	334815
6082	85147	334782
6083	85159	334759
6084	85172	334743
6085	85185	334722
6086	85197	334702
6087	85208	334676
6088	85220	334652
6089	85230	334623
6090	85242	334600
6091	85257	334594
6092	85276	334597
6093	85286	334569
6094	85302	334561
6095	85311	334529
6096	85328	334524
6097	85338	334498
6098	85350	334473
6099	85365	334464
6100	85380	334453
6101	85391	334427
6102	85407	334424
6103	85422	334414
6104	85437	334400
6105	85450	334385
6106	85464	334369
6107	85486	334389
6108	85502	334383
6109	85515	334365
6110	85528	334347
6111	85545	334344
6112	85558	334327
6113	85573	334316
6114	85590	334315
6115	85608	334315
6116	85623	334306
6117	85637	334291
6118	85650	334272
6119	85666	334265
6120	85678	334243
6121	85693	334234
6122	85710	334234
6123	85724	334218
6124	85740	334212
6125	85750	334184
6126	85760	334155
6127	85774	334141
6128	85786	334118
6129	85798	334097
6130	85817	334101
6131	85833	334096
6132	85844	334071
6133	85865	334082
6134	85875	334055
6135	85893	334054
6136	85905	334032
6137	85915	334002
6138	85926	333977
6139	85935	333945
6140	85948	333926
6141	85962	333914
6142	85978	333905
6143	85989	333880
6144	86001	333857
6145	86018	333855
6146	86030	333836
6147	86039	333802
6148	86049	333771
6149	86059	333743
6150	86071	333720
6151	86081	333690
6152	86090	333659
6153	86102	333636
6154	86114	333614
6155	86126	333592
6156	86139	333574
6157	86153	333562
6158	86169	333553
6159	86180	333528
6160	86198	333531
6161	86213	333519
6162	86231	333521
6163	86241	333491
6164	86250	333461
6165	86259	333427
6166	86268	333395
6167	86281	333376
6168	86296	333367
6169	86308	333342
6170	86321	333325
6171	86334	333308
6172	86347	333292
6173	86359	333266
6174	86370	333241
6175	86382	333220
6176	86395	333203
6177	86410	333192
6178	86420	333165
6179	86432	333142
6180	86442	333113
6181	86456	333098
6182	86473	333098
6183	86487	333081
6184	86498	333058
6185	86512	333043
6186	86525	333024
6187	86536	332999
6188	86552	332993
6189	86565	332977
6190	86580	332966
6191	86592	332943
6192	86601	332911
6193	86612	332885
6194	86628	332878
6195	86654	332912
6196	86670	332904
6197	86693	332924
6198	86720	332962
6199	86743	332981
6200	86766	333004
6201	86780	332989
6202	86793	332970
6203	86807	332958
6204	86826	332961
6205	86842	332957
6206	86870	332995
6207	86881	332972
6208	86894	332953
6209	86908	332937
6210	86920	332917
6211	86940	332926
6212	86960	332934
6213	86975	332927
6214	86987	332904
6215	86999	332883
6216	87009	332853
6217	87020	332826
6218	87035	332818
6219	87047	332795
6220	87057	332767
6221	87068	332742
6222	87082	332728
6223	87096	332714
6224	87108	332692
6225	87121	332672
6226	87133	332650
6227	87146	332633
6228	87160	332619
6229	87176	332614
6230	87190	332598
6231	87200	332569
6232	87210	332542
6233	87228	332541
6234	87239	332518
6235	87249	332488
6236	87260	332461
6237	87271	332437
6238	87287	332430
6239	87301	332416
6240	87315	332402
6241	87326	332377
6242	87340	332362
6243	87353	332345
6244	87365	332323
6245	87374	332292
6246	87385	332267
6247	87399	332251
6248	87413	332239
6249	87422	332206
6250	87436	332191
6251	87446	332160
6252	87460	332149
6253	87470	332119
6254	87481	332092
6255	87496	332082
6256	87508	332060
6257	87521	332046
6258	87532	332017
6259	87542	331990
6260	87552	331962
6261	87565	331941
6262	87576	331918
6263	87591	331909
6264	87601	331877
6265	87610	331845
6266	87621	331822
6267	87637	331814
6268	87648	331787
6269	87659	331762
6270	87673	331748
6271	87686	331731
6272	87696	331703
6273	87708	331681
6274	87722	331667
6275	87734	331647
6276	87746	331623
6277	87755	331593
6278	87766	331565
6279	87779	331549
6280	87790	331523
6281	87802	331502
6282	87813	331479
6283	87826	331458
6284	87836	331431
6285	87848	331411
6286	87862	331395
6287	87872	331366
6288	87883	331342
6289	87898	331332
6290	87914	331325
6291	87930	331319
6292	87948	331320
6293	87969	331332
6294	87991	331347
6295	88009	331350
6296	88034	331376
6297	88051	331376
6298	88076	331400
6299	88101	331430
6300	88125	331453
6301	88138	331436
6302	88156	331437
6303	88173	331432
6304	88189	331426
6305	88209	331437
6306	88234	331462
6307	88249	331454
6308	88265	331448
6309	88283	331446
6310	88298	331436
6311	88310	331416
6312	88323	331396
6313	88338	331387
6314	88351	331372
6315	88364	331354
6316	88377	331336
6317	88389	331314
6318	88407	331313
6319	88424	331312
6320	88452	331348
6321	88468	331344
6322	88486	331345
6323	88504	331346
6324	88522	331348
6325	88546	331370
6326	88565	331376
6327	88584	331378
6328	88600	331374
6329	88623	331391
6330	88640	331389
6331	88652	331367
6332	88666	331355
6333	88683	331351
6334	88693	331323
6335	88705	331302
6336	88717	331281
6337	88729	331258
6338	88742	331239
6339	88755	331223
6340	88773	331225
6341	88785	331201
6342	88798	331185
6343	88811	331166
6344	88823	331144
6345	88833	331117
6346	88844	331090
6347	88856	331069
6348	88870	331054
6349	88882	331036
6350	88895	331015
6351	88904	330984
6352	88913	330951
6353	88921	330917
6354	88931	330888
6355	88943	330864
6356	88955	330844
6357	88964	330811
6358	88975	330784
6359	88985	330759
6360	89001	330750
6361	89012	330725
6362	89025	330708
6363	89038	330690
6364	89048	330661
6365	89060	330640
6366	89078	330641
6367	89087	330609
6368	89102	330596
6369	89117	330589
6370	89129	330567
6371	89140	330542
6372	89153	330525
6373	89165	330503
6374	89179	330487
6375	89190	330462
6376	89202	330440
6377	89214	330421
6378	89226	330398
6379	89238	330379
6380	89250	330355
6381	89267	330355
6382	89278	330329
6383	89289	330305
6384	89302	330284
6385	89313	330260
6386	89328	330251
6387	89339	330225
6388	89355	330219
6389	89370	330207
6390	89385	330198
6391	89396	330175
6392	89411	330164
6393	89427	330157
6394	89439	330136
6395	89454	330124
6396	89474	330133
6397	89488	330120
6398	89501	330100
6399	89512	330075
6400	89527	330067
6401	89537	330038
6402	89550	330021
6403	89561	329996
6404	89577	329987
6405	89590	329973
6406	89600	329943
6407	89614	329930
6408	89632	329929
6409	89649	329926
6410	89660	329902
6411	89674	329889
6412	89687	329871
6413	89700	329854
6414	89713	329836
6415	89723	329807
6416	89735	329783
6417	89746	329760
6418	89754	329725
6419	89767	329705
6420	89779	329685
6421	89790	329662
6422	89800	329632
6423	89812	329610
6424	89827	329600
6425	89840	329582
6426	89854	329569
6427	89867	329552
6428	89883	329546
6429	89894	329519
6430	89909	329511
6431	89926	329508
6432	89940	329491
6433	89955	329481
6434	89966	329456
6435	89977	329431
6436	89989	329411
6437	90000	329385
6438	90014	329374
6439	90027	329357
6440	90045	329354
6441	90055	329328
6442	90070	329315
6443	90081	329291
6444	90094	329276
6445	90109	329264
6446	90123	329249
6447	90134	329226
6448	90149	329215
6449	90161	329194
6450	90174	329176
6451	90183	329145
6452	90192	329112
6453	90202	329084
6454	90218	329076
6455	90227	329046
6456	90238	329019
6457	90248	328993
6458	90262	328979
6459	90277	328969
6460	90290	328951
6461	90301	328924
6462	90312	328900
6463	90323	328877
6464	90342	328881
6465	90358	328872
6466	90371	328856
6467	90390	328861
6468	90410	328868
6469	90432	328883
6470	90451	328887
6471	90475	328910
6472	90496	328920
6473	90526	328966
6474	90546	328972
6475	90564	328974
6476	90584	328982
6477	90599	328970
6478	90615	328966
6479	90641	328995
6480	90661	329003
6481	90681	329012
6482	90707	329040
6483	90727	329049
6484	90745	329050
6485	90766	329061
6486	90786	329068
6487	90805	329073
6488	90820	329062
6489	90839	329065
6490	90855	329057
6491	90868	329040
6492	90908	329120
6493	90928	329128
6494	90953	329155
6495	90979	329183
6496	91012	329237
6497	91043	329287
6498	91067	329306
6499	91092	329333
6500	91111	329338
6501	91122	329313
6502	91132	329286
6503	91145	329266
6504	91158	329248
6505	91170	329227
6506	91180	329201
6507	91191	329174
6508	91213	329189
6509	91236	329208
6510	91255	329210
6511	91287	329261
6512	91313	329292
6513	91342	329331
6514	91381	329409
6515	91403	329421
6516	91415	329401
6517	91425	329372
6518	91440	329361
6519	91457	329359
6520	91470	329341
6521	91482	329319
6522	91497	329310
6523	91516	329312
6524	91531	329301
6525	91549	329302
6526	91571	329316
6527	91594	329335
6528	91613	329341
6529	91632	329344
6530	91648	329336
6531	91670	329351
6532	91687	329346
6533	91701	329335
6534	91715	329318
6535	91728	329302
6536	91738	329273
6537	91751	329254
6538	91761	329228
6539	91772	329203
6540	91787	329192
6541	91799	329170
6542	91816	329165
6543	91838	329181
6544	91862	329204
6545	91880	329203
6546	91898	329203
6547	91917	329207
